"INDICATOR","HFA_357"

"HFA_357","Incidence of cancer per 100 000, by sex"

"UNIT_TYPE","Unit"
"CASES_100K","cases per 100 000 population"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"
"JMF","Joint Monitoring Framework (JMF)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"BGR","","ALL","1993","272.12"
"BGR","","ALL","1994","291.2"
"BGR","","ALL","1995","285.1"
"BGR","","ALL","1996","310.79"
"BGR","","ALL","1997","290.05"
"BGR","","ALL","1998","318.95"
"BGR","","ALL","1999","324.25"
"BGR","","ALL","2000","320.14"
"BGR","","ALL","2001","356.25"
"BGR","","ALL","2002","376.42"
"BGR","","ALL","2003","376.4"
"BGR","","ALL","2004","383.17"
"BGR","","ALL","2005","379.26"
"BGR","","ALL","2006","393.26"
"BGR","","ALL","2007","413.93"
"BGR","","ALL","2008","426.03"
"BGR","","ALL","2009","438.3"
"BGR","","ALL","2010","425.61"
"BGR","","ALL","2011","444.56"
"BGR","","ALL","2012","432.36"
"BGR","","ALL","2013","461.86"
"BGR","","ALL","2014","443.36"
"BGR","","ALL","2015","448.92"
"BGR","","ALL","2016","437.33"
"BGR","","ALL","2017","423.47"
"BGR","","ALL","2018","402.56"
"BGR","","ALL","2019","427.43"
"BGR","","ALL","2020","396.9"
"BGR","","ALL","2021","392.18"
"BGR","","ALL","2022","386.84"
"BIH","","ALL","1986","63.22"
"BIH","","ALL","1987","56.94"
"BIH","","ALL","1988","61.55"
"BIH","","ALL","1989","79.86"
"BIH","","ALL","2009","251.19"
"BIH","","ALL","2010","202.08"
"BIH","","ALL","2011","215.48"
"BIH","","ALL","2012","232.54"
"BIH","","ALL","2013","230.18"
"BIH","","ALL","2014","213.36"
"BIH","","ALL","2015","273.01"
"BIH","","ALL","2016","126.67"
"BIH","","ALL","2017","194.42"
"BIH","","ALL","2018","154.94"
"BIH","","ALL","2019","154.94"
"BLR","","ALL","1993","284.02"
"BLR","","ALL","1994","294.42"
"BLR","","ALL","1995","298.59"
"BLR","","ALL","1996","314.92"
"BLR","","ALL","1997","319.1"
"BLR","","ALL","1998","328.94"
"BLR","","ALL","1999","330.36"
"BLR","","ALL","2000","328.7"
"BLR","","ALL","2001","338.81"
"BLR","","ALL","2002","346.09"
"BLR","","ALL","2003","351.87"
"BLR","","ALL","2004","376.77"
"BLR","","ALL","2005","367.18"
"BLR","","ALL","2006","374.44"
"BLR","","ALL","2007","402.01"
"BLR","","ALL","2008","411.09"
"BLR","","ALL","2009","412.81"
"BLR","","ALL","2010","442.9"
"BLR","","ALL","2011","446.69"
"BLR","","ALL","2012","456.81"
"BLR","","ALL","2013","464.93"
"BLR","","ALL","2014","483"
"BLR","","ALL","2015","513.05"
"BLR","","ALL","2016","522.95"
"BLR","","ALL","2017","537.78"
"BLR","","ALL","2018","554.48"
"BLR","","ALL","2019","571.55"
"BLR","","ALL","2021","487.8"
"BLR","","ALL","2022","556.01"
"","CARINFONET","ALL","1990","119.68"
"","CARINFONET","ALL","1991","117.95"
"","CARINFONET","ALL","1992","112.4"
"","CARINFONET","ALL","1993","108.97"
"","CARINFONET","ALL","1994","101.67"
"","CARINFONET","ALL","1995","96.73"
"","CARINFONET","ALL","1996","96.78"
"","CARINFONET","ALL","1997","96.67"
"","CARINFONET","ALL","1998","100.12"
"","CARINFONET","ALL","1999","99.1"
"","CARINFONET","ALL","2000","102.13"
"","CARINFONET","ALL","2001","100.86"
"","CARINFONET","ALL","2002","99.38"
"","CARINFONET","ALL","2003","99.09"
"","CARINFONET","ALL","2004","97.21"
"","CARINFONET","ALL","2005","96"
"","CARINFONET","ALL","2006","96.29"
"","CARINFONET","ALL","2007","96.11"
"","CARINFONET","ALL","2008","93.63"
"","CARINFONET","ALL","2009","95.6"
"","CARINFONET","ALL","2010","94.59"
"","CARINFONET","ALL","2011","95.32"
"","CARINFONET","ALL","2012","96.47"
"","CARINFONET","ALL","2013","97.96"
"","CARINFONET","ALL","2014","101.14"
"","CARINFONET","ALL","2015","104.51"
"","CARINFONET","ALL","2016","103.68"
"","CARINFONET","ALL","2017","101.03"
"","CARINFONET","ALL","2018","101.37"
"","CARINFONET","ALL","2019","103.32"
"","CARINFONET","ALL","2020","96.94"
"","CARINFONET","ALL","2021","98.9"
"","CARINFONET","ALL","2022","102.63"
"CHE","","ALL","1980","368.34"
"CHE","","ALL","1981","371.95"
"CHE","","ALL","1982","377.04"
"CHE","","ALL","1983","385.46"
"CHE","","ALL","1984","387.96"
"CHE","","ALL","1985","400.49"
"CHE","","ALL","1986","409.71"
"CHE","","ALL","1987","407.94"
"CHE","","ALL","1988","415.14"
"CHE","","ALL","1989","417.01"
"CHE","","ALL","1990","407.13"
"CHE","","ALL","1991","412.07"
"CHE","","ALL","1992","415"
"CHE","","ALL","1993","417.35"
"CHE","","ALL","1994","427.24"
"CHE","","ALL","1995","421.72"
"CHE","","ALL","1996","430.03"
"CHE","","ALL","1997","440.75"
"CHE","","ALL","1998","451.77"
"CHE","","ALL","1999","449.71"
"CHE","","ALL","2000","458.25"
"CHE","","ALL","2001","467.06"
"CHE","","ALL","2002","470.6"
"CHE","","ALL","2003","473.99"
"CHE","","ALL","2004","478.55"
"CHE","","ALL","2005","480.59"
"CHE","","ALL","2006","485.45"
"CHE","","ALL","2007","500.89"
"CHE","","ALL","2008","500.09"
"CHE","","ALL","2009","498.4"
"CHE","","ALL","2010","498.54"
"CHE","","ALL","2011","502.96"
"CHE","","ALL","2012","504.52"
"CHE","","ALL","2013","499.86"
"CHE","","ALL","2014","492.84"
"CHE","","ALL","2015","496.68"
"CHE","","ALL","2016","519.32"
"CHE","","ALL","2017","527.54"
"CHE","","ALL","2018","534.04"
"CHE","","ALL","2019","553.84"
"CHE","","ALL","2020","551.36"
"","CIS","ALL","1985","225.91"
"","CIS","ALL","1986","232.04"
"","CIS","ALL","1987","236.25"
"","CIS","ALL","1988","239.49"
"","CIS","ALL","1989","238.22"
"","CIS","ALL","1990","239.52"
"","CIS","ALL","1991","239.58"
"","CIS","ALL","1992","241.38"
"","CIS","ALL","1993","243.02"
"","CIS","ALL","1994","243.37"
"","CIS","ALL","1995","242.19"
"","CIS","ALL","1996","246.49"
"","CIS","ALL","1997","251.16"
"","CIS","ALL","1998","256.1"
"","CIS","ALL","1999","256.41"
"","CIS","ALL","2000","259.57"
"","CIS","ALL","2001","260.82"
"","CIS","ALL","2002","263.02"
"","CIS","ALL","2003","263.71"
"","CIS","ALL","2004","268.96"
"","CIS","ALL","2005","270.16"
"","CIS","ALL","2006","272.49"
"","CIS","ALL","2007","277.34"
"","CIS","ALL","2008","278.37"
"","CIS","ALL","2009","283.63"
"","CIS","ALL","2010","288.35"
"","CIS","ALL","2011","290.61"
"","CIS","ALL","2012","293.5"
"","CIS","ALL","2013","297.88"
"","CIS","ALL","2014","299.97"
"","CIS","ALL","2015","308.96"
"","CIS","ALL","2016","312.88"
"","CIS","ALL","2017","314.11"
"","CIS","ALL","2018","316.17"
"","CIS","ALL","2019","322.57"
"","CIS","ALL","2020","280.73"
"","CIS","ALL","2021","292.07"
"","CIS","ALL","2022","307.96"
"CYP","","ALL","1998","237.15"
"CYP","","ALL","1999","236.44"
"CYP","","ALL","2000","255.55"
"CYP","","ALL","2001","273.8"
"CYP","","ALL","2002","291.42"
"CYP","","ALL","2003","301.51"
"CYP","","ALL","2004","327.8"
"CYP","","ALL","2005","327.53"
"CYP","","ALL","2006","330.35"
"CYP","","ALL","2007","360.64"
"CYP","","ALL","2008","377.68"
"CYP","","ALL","2009","364.4"
"CYP","","ALL","2010","374.62"
"CYP","","ALL","2011","394.83"
"CYP","","ALL","2012","381.16"
"CYP","","ALL","2013","393.07"
"CYP","","ALL","2014","414.57"
"CYP","","ALL","2015","438.25"
"CYP","","ALL","2016","461.59"
"CYP","","ALL","2017","442.58"
"CYP","","ALL","2018","442.24"
"CYP","","ALL","2019","463.95"
"CYP","","ALL","2020","467.99"
"CZE","","ALL","1970","303.66"
"CZE","","ALL","1971","310.09"
"CZE","","ALL","1972","328.82"
"CZE","","ALL","1973","327.85"
"CZE","","ALL","1974","339.14"
"CZE","","ALL","1975","346.51"
"CZE","","ALL","1976","338.87"
"CZE","","ALL","1977","347.28"
"CZE","","ALL","1978","348.78"
"CZE","","ALL","1979","350.52"
"CZE","","ALL","1980","359.62"
"CZE","","ALL","1981","374.83"
"CZE","","ALL","1982","382.78"
"CZE","","ALL","1983","386.36"
"CZE","","ALL","1984","389.67"
"CZE","","ALL","1985","393.84"
"CZE","","ALL","1986","401.56"
"CZE","","ALL","1987","427.91"
"CZE","","ALL","1988","429.39"
"CZE","","ALL","1989","443.24"
"CZE","","ALL","1990","436.14"
"CZE","","ALL","1991","463.84"
"CZE","","ALL","1992","482.99"
"CZE","","ALL","1993","504.49"
"CZE","","ALL","1994","524.91"
"CZE","","ALL","1995","538.24"
"CZE","","ALL","1996","561.81"
"CZE","","ALL","1997","575.32"
"CZE","","ALL","1998","581.12"
"CZE","","ALL","1999","596.34"
"CZE","","ALL","2000","603.09"
"CZE","","ALL","2001","621.51"
"CZE","","ALL","2002","657.51"
"CZE","","ALL","2003","677.14"
"CZE","","ALL","2004","698.56"
"CZE","","ALL","2005","724.1"
"CZE","","ALL","2006","726.28"
"CZE","","ALL","2007","769.08"
"CZE","","ALL","2008","768.53"
"CZE","","ALL","2009","781.08"
"CZE","","ALL","2010","819.74"
"CZE","","ALL","2011","829.71"
"CZE","","ALL","2012","858.45"
"CZE","","ALL","2013","887.98"
"CZE","","ALL","2014","908.26"
"CZE","","ALL","2015","937.8"
"CZE","","ALL","2016","958.32"
"CZE","","ALL","2017","948.52"
"CZE","","ALL","2018","945.27"
"CZE","","ALL","2019","954.18"
"CZE","","ALL","2020","870.62"
"CZE","","ALL","2021","911.06"
"CZE","","ALL","2022","993.87"
"DEU","","ALL","1991","422.89"
"DEU","","ALL","1992","427.62"
"DEU","","ALL","1993","432.45"
"DEU","","ALL","1994","438.78"
"DEU","","ALL","1995","451.8"
"DEU","","ALL","1996","452.03"
"DEU","","ALL","1997","458.3"
"DEU","","ALL","1998","469.12"
"DEU","","ALL","1999","501.69"
"DEU","","ALL","2000","505.96"
"DEU","","ALL","2001","513.32"
"DEU","","ALL","2002","534.99"
"DEU","","ALL","2003","555.82"
"DEU","","ALL","2004","558.08"
"DEU","","ALL","2005","564.89"
"DEU","","ALL","2006","579.93"
"DEU","","ALL","2007","605.4"
"DEU","","ALL","2008","617.91"
"DEU","","ALL","2009","619.07"
"DEU","","ALL","2010","618.3"
"DEU","","ALL","2011","618.75"
"DEU","","ALL","2012","609.81"
"DEU","","ALL","2013","615.64"
"DEU","","ALL","2014","614.15"
"DEU","","ALL","2015","618.06"
"DEU","","ALL","2016","612.7"
"DEU","","ALL","2017","617.55"
"DEU","","ALL","2018","620.54"
"DEU","","ALL","2019","624.61"
"DEU","","ALL","2020","612.86"
"DNK","","ALL","1978","411.78"
"DNK","","ALL","1979","405.51"
"DNK","","ALL","1980","418.5"
"DNK","","ALL","1981","420.15"
"DNK","","ALL","1982","427.72"
"DNK","","ALL","1983","451.4"
"DNK","","ALL","1984","438.65"
"DNK","","ALL","1985","446.96"
"DNK","","ALL","1986","444.66"
"DNK","","ALL","1987","466.98"
"DNK","","ALL","1988","471.94"
"DNK","","ALL","1989","464.21"
"DNK","","ALL","1990","461.1"
"DNK","","ALL","1991","471.33"
"DNK","","ALL","1992","482.75"
"DNK","","ALL","1993","477.73"
"DNK","","ALL","1994","484.98"
"DNK","","ALL","1995","476.95"
"DNK","","ALL","1996","480.13"
"DNK","","ALL","1997","490.23"
"DNK","","ALL","1998","504.32"
"DNK","","ALL","1999","509.03"
"DNK","","ALL","2000","512.15"
"DNK","","ALL","2001","518.12"
"DNK","","ALL","2002","526.38"
"DNK","","ALL","2003","537.59"
"DNK","","ALL","2004","572.19"
"DNK","","ALL","2005","587.85"
"DNK","","ALL","2006","614.11"
"DNK","","ALL","2007","623.5"
"DNK","","ALL","2008","672.36"
"DNK","","ALL","2009","700.81"
"DNK","","ALL","2010","684.49"
"DNK","","ALL","2011","701.26"
"DNK","","ALL","2012","706.72"
"DNK","","ALL","2013","710.74"
"DNK","","ALL","2014","746.04"
"DNK","","ALL","2015","753.04"
"DNK","","ALL","2016","743.72"
"DNK","","ALL","2017","742.6"
"DNK","","ALL","2018","764.67"
"DNK","","ALL","2019","784.18"
"DNK","","ALL","2020","776.01"
"EST","","ALL","1970","250.57"
"EST","","ALL","1971","258.03"
"EST","","ALL","1972","252.35"
"EST","","ALL","1973","263.02"
"EST","","ALL","1974","271.97"
"EST","","ALL","1975","272.36"
"EST","","ALL","1976","268.83"
"EST","","ALL","1977","263.82"
"EST","","ALL","1978","266.54"
"EST","","ALL","1979","268.47"
"EST","","ALL","1980","272.07"
"EST","","ALL","1981","272.1"
"EST","","ALL","1982","273.09"
"EST","","ALL","1983","279.64"
"EST","","ALL","1984","291.84"
"EST","","ALL","1985","296.84"
"EST","","ALL","1986","297.37"
"EST","","ALL","1987","300.79"
"EST","","ALL","1988","310.65"
"EST","","ALL","1989","309.03"
"EST","","ALL","1990","315.39"
"EST","","ALL","1991","327.42"
"EST","","ALL","1992","333.31"
"EST","","ALL","1993","368.78"
"EST","","ALL","1994","364.3"
"EST","","ALL","1995","385"
"EST","","ALL","1996","413.96"
"EST","","ALL","1997","418.92"
"EST","","ALL","1998","429.32"
"EST","","ALL","1999","430.78"
"EST","","ALL","2000","432"
"EST","","ALL","2001","449.82"
"EST","","ALL","2002","443.98"
"EST","","ALL","2003","465.59"
"EST","","ALL","2004","500.09"
"EST","","ALL","2005","481.7"
"EST","","ALL","2006","534.6"
"EST","","ALL","2007","543.98"
"EST","","ALL","2008","550.45"
"EST","","ALL","2009","555.71"
"EST","","ALL","2010","592.43"
"EST","","ALL","2011","623.08"
"EST","","ALL","2012","629.09"
"EST","","ALL","2013","646.89"
"EST","","ALL","2014","659.62"
"EST","","ALL","2015","677.76"
"EST","","ALL","2016","681.38"
"EST","","ALL","2017","675.35"
"EST","","ALL","2018","680.95"
"EST","","ALL","2019","683.37"
"EST","","ALL","2020","638.26"
"EST","","ALL","2021","617.91"
"","EU_AFTER_MAY2004","ALL","1980","213.61"
"","EU_AFTER_MAY2004","ALL","1981","215.13"
"","EU_AFTER_MAY2004","ALL","1982","219.58"
"","EU_AFTER_MAY2004","ALL","1983","228.05"
"","EU_AFTER_MAY2004","ALL","1984","232.93"
"","EU_AFTER_MAY2004","ALL","1985","238.84"
"","EU_AFTER_MAY2004","ALL","1986","241.7"
"","EU_AFTER_MAY2004","ALL","1987","245.78"
"","EU_AFTER_MAY2004","ALL","1988","249.29"
"","EU_AFTER_MAY2004","ALL","1989","245.76"
"","EU_AFTER_MAY2004","ALL","1990","242.34"
"","EU_AFTER_MAY2004","ALL","1991","252.81"
"","EU_AFTER_MAY2004","ALL","1992","268.39"
"","EU_AFTER_MAY2004","ALL","1993","272.91"
"","EU_AFTER_MAY2004","ALL","1994","288.13"
"","EU_AFTER_MAY2004","ALL","1995","290.18"
"","EU_AFTER_MAY2004","ALL","1996","308.15"
"","EU_AFTER_MAY2004","ALL","1997","317.55"
"","EU_AFTER_MAY2004","ALL","1998","333.12"
"","EU_AFTER_MAY2004","ALL","1999","351.42"
"","EU_AFTER_MAY2004","ALL","2000","365.47"
"","EU_AFTER_MAY2004","ALL","2001","393.29"
"","EU_AFTER_MAY2004","ALL","2002","403.71"
"","EU_AFTER_MAY2004","ALL","2003","419.51"
"","EU_AFTER_MAY2004","ALL","2004","425.66"
"","EU_AFTER_MAY2004","ALL","2005","435.64"
"","EU_AFTER_MAY2004","ALL","2006","444.23"
"","EU_AFTER_MAY2004","ALL","2007","453.34"
"","EU_AFTER_MAY2004","ALL","2008","473.73"
"","EU_AFTER_MAY2004","ALL","2009","479.97"
"","EU_AFTER_MAY2004","ALL","2010","479.17"
"","EU_AFTER_MAY2004","ALL","2011","492.12"
"","EU_AFTER_MAY2004","ALL","2012","510.01"
"","EU_AFTER_MAY2004","ALL","2013","517.31"
"","EU_AFTER_MAY2004","ALL","2014","541.06"
"","EU_AFTER_MAY2004","ALL","2015","550.07"
"","EU_AFTER_MAY2004","ALL","2016","555.92"
"","EU_AFTER_MAY2004","ALL","2017","540.09"
"","EU_AFTER_MAY2004","ALL","2018","541.95"
"","EU_AFTER_MAY2004","ALL","2019","547.48"
"","EU_AFTER_MAY2004","ALL","2020","488.76"
"","EU_AFTER_MAY2004","ALL","2021","533.93"
"","EU_BEFORE_FEB2020","ALL","1980","333.2"
"","EU_BEFORE_FEB2020","ALL","1981","335.94"
"","EU_BEFORE_FEB2020","ALL","1982","339.61"
"","EU_BEFORE_FEB2020","ALL","1983","343.72"
"","EU_BEFORE_FEB2020","ALL","1984","346.79"
"","EU_BEFORE_FEB2020","ALL","1985","349.27"
"","EU_BEFORE_FEB2020","ALL","1986","352.96"
"","EU_BEFORE_FEB2020","ALL","1987","357.65"
"","EU_BEFORE_FEB2020","ALL","1988","366.02"
"","EU_BEFORE_FEB2020","ALL","1989","365.45"
"","EU_BEFORE_FEB2020","ALL","1990","367.3"
"","EU_BEFORE_FEB2020","ALL","1991","373.81"
"","EU_BEFORE_FEB2020","ALL","1992","385.28"
"","EU_BEFORE_FEB2020","ALL","1993","390.28"
"","EU_BEFORE_FEB2020","ALL","1994","399.84"
"","EU_BEFORE_FEB2020","ALL","1995","405.34"
"","EU_BEFORE_FEB2020","ALL","1996","415.61"
"","EU_BEFORE_FEB2020","ALL","1997","425.18"
"","EU_BEFORE_FEB2020","ALL","1998","424.67"
"","EU_BEFORE_FEB2020","ALL","1999","440.96"
"","EU_BEFORE_FEB2020","ALL","2000","450.56"
"","EU_BEFORE_FEB2020","ALL","2001","461.79"
"","EU_BEFORE_FEB2020","ALL","2002","472.29"
"","EU_BEFORE_FEB2020","ALL","2003","485.23"
"","EU_BEFORE_FEB2020","ALL","2004","495.04"
"","EU_BEFORE_FEB2020","ALL","2005","502.54"
"","EU_BEFORE_FEB2020","ALL","2006","510.78"
"","EU_BEFORE_FEB2020","ALL","2007","521.2"
"","EU_BEFORE_FEB2020","ALL","2008","534.2"
"","EU_BEFORE_FEB2020","ALL","2009","541.52"
"","EU_BEFORE_FEB2020","ALL","2010","545.06"
"","EU_BEFORE_FEB2020","ALL","2011","555.67"
"","EU_BEFORE_FEB2020","ALL","2012","557.58"
"","EU_BEFORE_FEB2020","ALL","2013","565.53"
"","EU_BEFORE_FEB2020","ALL","2014","577.52"
"","EU_BEFORE_FEB2020","ALL","2015","582.87"
"","EU_BEFORE_FEB2020","ALL","2016","587.59"
"","EU_BEFORE_FEB2020","ALL","2017","580.5"
"","EU_BEFORE_FEB2020","ALL","2018","578.09"
"","EU_BEFORE_FEB2020","ALL","2019","581.74"
"","EU_BEFORE_FEB2020","ALL","2020","551.61"
"","EU_BEFORE_FEB2020","ALL","2021","577.03"
"","EU_BEFORE_MAY2004","ALL","1989","407.98"
"","EU_BEFORE_MAY2004","ALL","1990","411.57"
"","EU_BEFORE_MAY2004","ALL","1991","416.55"
"","EU_BEFORE_MAY2004","ALL","1992","426.16"
"","EU_BEFORE_MAY2004","ALL","1993","431.12"
"","EU_BEFORE_MAY2004","ALL","1994","438.58"
"","EU_BEFORE_MAY2004","ALL","1995","445.13"
"","EU_BEFORE_MAY2004","ALL","1996","452.49"
"","EU_BEFORE_MAY2004","ALL","1997","461.99"
"","EU_BEFORE_MAY2004","ALL","1998","455.84"
"","EU_BEFORE_MAY2004","ALL","1999","471.39"
"","EU_BEFORE_MAY2004","ALL","2000","479.22"
"","EU_BEFORE_MAY2004","ALL","2001","484.71"
"","EU_BEFORE_MAY2004","ALL","2002","494.98"
"","EU_BEFORE_MAY2004","ALL","2003","506.83"
"","EU_BEFORE_MAY2004","ALL","2004","517.68"
"","EU_BEFORE_MAY2004","ALL","2005","524.28"
"","EU_BEFORE_MAY2004","ALL","2006","532.23"
"","EU_BEFORE_MAY2004","ALL","2007","542.97"
"","EU_BEFORE_MAY2004","ALL","2008","553.51"
"","EU_BEFORE_MAY2004","ALL","2009","561.1"
"","EU_BEFORE_MAY2004","ALL","2010","565.89"
